"STATION","NAME","DATE","AWND","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-03","7.16","0.56",,"0.0","0.0","69","74","64","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-04","6.04","0.02",,"0.0","0.0","68","70","65","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-05","8.28","1.43",,"0.0","0.0","69","77","60","    1","    1","    1",,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-06","9.40","0.00",,"0.0","0.0","66","75","57",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-07","14.32","0.05",,"0.0","0.0","52","57","47",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-08","13.20","0.10",,"0.0","0.0","45","52","37",,,"    1",,,,,,,,,"    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-09","5.37","0.00",,"0.0","0.0","49","64","34",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-10","4.92","0.00",,"0.0","0.0","52","66","37",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-11","6.93","0.00",,"0.0","0.0","63","69","56",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-12","11.18","0.00",,"0.0","0.0","64","80","48",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-13","10.96","0.00",,"0.0","0.0","50","58","41",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-14","6.93","0.00",,"0.0","0.0","45","57","33",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-15","3.80","0.01",,"0.0","0.0","48","56","39","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-16","7.61","0.05",,"0.0","0.0","64","78","50","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-17","9.40","0.16",,"0.0","0.0","47","51","43",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-18","11.41","1.25",,"0.0","0.0","43","44","41","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-19","4.03","0.00",,"0.0","0.0","48","59","37",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-20","3.13","0.00",,"0.0","0.0","49","63","34",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-21","5.82","0.00",,"0.0","0.0","49","60","38",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-22","6.26","0.08",,"0.0","0.0","55","60","50","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-23","7.61","1.39",,"0.0","0.0","65","72","58","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-24","12.53","0.01",,"0.0","0.0","56","63","48",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-25","5.37","0.00",,"0.0","0.0","51","62","40",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-26","4.47","0.00",,"0.0","0.0","56","68","43",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-27","4.47","0.00",,"0.0","0.0","55","70","40",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-28","7.61","0.00",,"0.0","0.0","69","77","60",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-29","8.05","0.01",,"0.0","0.0","62","70","54","    1","    1",,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-11-30","6.26","0.00",,"0.0","0.0","58","66","50",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-01","8.72","0.00",,"0.0","0.0","62","71","53","    1","    1",,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-02","13.42","0.00",,"0.0","0.0","48","53","42",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-03","7.61","0.23",,"0.0","0.0","40","42","38","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-04","4.25","0.00",,"0.0","0.0","45","51","38","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-05","5.82","0.00",,"0.0","0.0","49","52","46",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-06","9.17","0.00",,"0.0","0.0","48","59","37",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-07","5.37","0.00",,"0.0","0.0","45","59","30",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-08","4.47","0.00",,"0.0","0.0","52","71","33",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-09","3.36","0.00",,"0.0","0.0","53","64","42","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-10","3.58","0.01",,"0.0","0.0","57","66","47","    1","    1",,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-11","12.08","0.00",,"0.0","0.0","53","72","34","    1",,,,,,,"    1",,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-12","11.63","0.27",,"0.0","0.0","31","34","28","    1",,,,,"    1",,,,,"    1",,"    1","    1","    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-13","3.80","0.15",,"0.0","0.0","40","51","29","    1",,,,,"    1",,,,,"    1","    1","    1","    1","    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-14","6.71","0.00",,"0.0","0.0","48","57","39","    1","    1",,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-15","4.70","0.00",,"0.0","0.0","52","55","48","    1","    1",,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-16","13.20","0.00",,"0.0","0.0","54","66","41","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-17","8.28","0.00",,"0.0","0.0","42","54","29",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-18","10.07","0.00",,"0.0","0.0","49","61","37",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-19","5.59","0.00",,"0.0","0.0","44","58","29",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-20","8.50","0.00",,"0.0","0.0","51","66","35",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-21","13.20","0.00",,"0.0","0.0","45","54","35",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-22","7.38","0.00",,"0.0","0.0","41","50","31",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-23","5.37","0.13",,"0.0","0.0","49","53","44","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-24","9.62","0.04",,"0.0","0.0","48","53","43","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-25","9.40","0.31",,"0.0","0.0","46","50","42","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-26","12.75","0.38",,"0.0","0.0","43","50","35","    1",,"    1",,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-27","10.29","0.00",,"0.0","0.0","40","47","33",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-28","3.80","0.00",,"0.0","0.0","45","60","29",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-29","6.71","0.00",,"0.0","0.0","44","56","32",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-30","4.03","0.00",,"0.0","0.0","40","51","28",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2000-12-31","7.83","0.05",,"0.0","0.0","41","45","37","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-01","10.74","0.00",,"0.0","0.0","36","40","31","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-02","11.41","0.00",,"0.0","0.0","34","38","30","    1",,,,,"    1",,,,,"    1",,"    1","    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-03","4.70","0.00",,"0.0","0.0","42","51","33",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-04","3.36","0.00",,"0.0","0.0","49","69","28",,,,,,,,"    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-05","4.92","0.00",,"0.0","0.0","53","73","33",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-06","4.70","0.00",,"0.0","0.0","55","72","38",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-07","7.61","0.05",,"0.0","0.0","58","66","49",,,"    1",,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-08","6.04","0.00",,"0.0","0.0","47","59","35",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-09","6.04","0.00",,"0.0","0.0","45","60","30",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-10","9.40","1.65",,"0.0","0.0","47","50","44","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-11","7.83","0.00",,"0.0","0.0","55","66","43","    1","    1",,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-12","6.71","0.00",,"0.0","0.0","46","50","42","    1","    1",,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-13","4.25","0.14",,"0.0","0.0","51","58","44","    1","    1",,,,,,,,,"    1","    1",,"    1",,,"    1"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-14","4.70","0.00",,"0.0","0.0","54","67","40",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-15","8.50","0.00",,"0.0","0.0","48","54","42",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-16","11.18","0.12",,"0.0","0.0","49","51","47","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-17","12.97","0.13",,"0.0","0.0","43","47","39","    1",,"    1",,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-18","10.96","0.17",,"0.0","0.0","40","42","38","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-19","10.29","0.04",,"0.0","0.0","43","52","33",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-20","5.59","0.00",,"0.0","0.0","40","53","26",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-21","6.93","0.00",,"0.0","0.0","45","59","31","    1",,,,,,,,,,,,,,,,"    1"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-22","3.13","0.00",,"0.0","0.0","44","58","29",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-23","4.47","0.00",,"0.0","0.0","47","59","34","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-24","3.80","0.00",,"0.0","0.0","56","63","48",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-25","6.93","0.00",,"0.0","0.0","52","60","43","    1",,,,,,,,,,"    1",,,,,,"    1"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-26","5.14","0.00",,"0.0","0.0","63","70","55","    1","    1",,,,,,"    1",,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-27","11.41","0.17",,"0.0","0.0","66","69","62","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-28","13.42","0.29",,"0.0","0.0","59","71","46","    1",,,,,,,,,"    1","    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-29","12.53","0.09",,"0.0","0.0","57","68","45","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-30","5.14","0.00",,"0.0","0.0","58","76","39",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-01-31","7.38","0.00",,"0.0","0.0","50","61","39",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-01","7.61","0.00",,"0.0","0.0","47","53","41",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-02","5.59","0.00",,"0.0","0.0","47","55","39",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-03","7.38","0.00",,"0.0","0.0","47","62","31",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-04","5.37","0.00",,"0.0","0.0","53","69","36",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-05","7.16","0.00",,"0.0","0.0","53","68","37",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-06","8.28","0.00",,"0.0","0.0","59","74","44","    1",,,,,,,,,,"    1",,,,,,"    1"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-07","11.41","0.00",,"0.0","0.0","63","71","55","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-08","14.09","0.00",,"0.0","0.0","70","73","67","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-09","13.42","0.07",,"0.0","0.0","55","69","41",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-10","9.40","0.00",,"0.0","0.0","40","47","32",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-11","5.82","0.01",,"0.0","0.0","46","50","42","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-12","4.70","0.00",,"0.0","0.0","54","62","46","    1","    1",,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-13","6.93","0.02",,"0.0","0.0","66","73","58","    1","    1",,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-14","11.63","0.00",,"0.0","0.0","71","76","65",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-15","10.07","0.10",,"0.0","0.0","71","75","67","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-16","14.99","0.36",,"0.0","0.0","56","70","41","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-17","9.84","0.00",,"0.0","0.0","45","56","34",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-18","6.49","0.00",,"0.0","0.0","46","60","32",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-19","7.61","0.00",,"0.0","0.0","57","71","42","    1","    1",,,,,,,,,"    1",,,,,,"    1"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-20","7.16","0.00",,"0.0","0.0","65","74","56","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-21","4.70","0.01",,"0.0","0.0","68","70","65","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-22","11.41","0.00",,"0.0","0.0","57","65","48","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-23","11.86","0.06",,"0.0","0.0","60","71","49","    1","    1",,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-24","12.53","0.00",,"0.0","0.0","68","80","56",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-25","6.71","0.00",,"0.0","0.0","63","76","49",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-26","6.93","0.00",,"0.0","0.0","64","71","56","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-27","8.72","0.05",,"0.0","0.0","71","75","66","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-02-28","13.20","0.02",,"0.0","0.0","54","68","40","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-01","6.49","0.03",,"0.0","0.0","44","49","39","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-02","5.82","0.38",,"0.0","0.0","53","57","48","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-03","4.92","0.62",,"0.0","0.0","53","60","46","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-04","8.05","0.09",,"0.0","0.0","58","70","45",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-05","4.25","0.00",,"0.0","0.0","57","72","41",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-06","3.80","0.00",,"0.0","0.0","55","66","43",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-07","5.59","0.00",,"0.0","0.0","57","68","45",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-08","7.38","0.00",,"0.0","0.0","60","70","50","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-09","8.05","0.00",,"0.0","0.0","56","63","48",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-10","8.95","0.00",,"0.0","0.0","54","67","40","    1",,,,,,,"    1",,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-11","9.17","0.06",,"0.0","0.0","66","72","60","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-12","8.50","0.08",,"0.0","0.0","64","79","49","    1",,"    1",,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-13","4.70","0.11",,"0.0","0.0","62","78","45",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-14","6.49","0.49",,"0.0","0.0","60","64","56","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-15","10.74","0.00",,"0.0","0.0","61","72","50","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-16","9.40","0.00",,"0.0","0.0","54","66","41",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-17","11.41","0.03",,"0.0","0.0","51","55","47",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-18","10.29","0.55",,"0.0","0.0","46","48","44","    1",,"    1",,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-19","8.95","0.00",,"0.0","0.0","51","60","41",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-20","4.70","0.00",,"0.0","0.0","53","71","34",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-21","5.59","0.00",,"0.0","0.0","57","74","40",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-22","8.05","0.00",,"0.0","0.0","61","78","44",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-23","6.26","0.00",,"0.0","0.0","65","76","53","    1","    1",,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-24","10.29","0.00",,"0.0","0.0","62","74","49",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-25","9.84","0.00",,"0.0","0.0","57","66","48",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-26","10.51","0.00",,"0.0","0.0","54","59","49",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-27","16.11","0.24",,"0.0","0.0","52","56","47","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-28","8.05","0.02",,"0.0","0.0","51","54","47","    1",,,,,,,"    1",,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-29","8.05","0.07",,"0.0","0.0","62","73","52","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-30","3.80","0.00",,"0.0","0.0","59","66","51","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-03-31","2.91","0.00",,"0.0","0.0","65","77","53","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-04-01","8.50","0.00",,"0.0","0.0","68","75","60","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-04-02","11.41","0.00",,"0.0","0.0","72","77","67","    1",,,,,,,"    1",,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-04-03","5.59","0.00",,"0.0","0.0","73","77","69","    1",,,,,,,"    1",,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-04-04","7.61","0.01",,"0.0","0.0","74","77","71","    1",,,,,,,"    1",,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-04-05","12.75","0.00",,"0.0","0.0","76","81","70","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2001-04-06","17.00","0.00",,"0.0","0.0","75","80","69","    1",,,,,,,,,,"    1",,,,,,
