"STATION","NAME","DATE","ACSH","AWND","PGTM","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT12","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-04","  100",," 1418","0.75","0.0",,"50","43","    0","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-05","  100",," 0000","0.04","0.0",,"46","43","    0","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-06","  100",," 0942","0.00","0.0",,"50","43","    0","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-07","   70",," 1300","0.00","0.0",,"68","45","  426","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-08","   70",," 0912","0.00","0.0",,"60","40","  282","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-09","  100",," 2230","0.02","0.0",,"66","43","    0","    1","    1",,,,,,"    1",,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-10","   10",," 2342","0.01","0.0",,"78","26","  600","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-11","    0",," 0318","0.00","0.0",,"40","17","  630",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-12","   80",," 2148","0.00","0.0",,"49","20","  186","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-13","  100",," 0830","0.01","0.0",,"46","35","    0","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-14","  100",," 1454","0.00","0.0",,"61","44","   42",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-15","   40",," 1512","0.00","0.0",,"65","38","  408",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-16","   50",," 1642","0.00","0.0",,"68","34","  348","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-17","   90",," 1818","0.00","0.0",,"69","41","  132",,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-18","  100",," 2200","0.00","0.0",,"74","57","   48","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-19","   80",," 1342","0.00","0.0",,"77","56","  294","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-20","  100",," 1312","0.00","0.0",,"80","48","  222","    1","    1",,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-21","   90",," 2236","0.02","0.0",,"81","64","  186","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-22","    0",," 1406","0.00","0.0",,"71","43","  660",,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-23","   50",," 1200","0.00","0.0",,"77","36","  642",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-24","   80",," 1630","0.00","0.0",,"76","37","  462",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-25","  100",," 0242","0.03","0.0",,"67","60","    0","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-26","   90",," 2148","0.02","0.0",,"77","61","  144","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-27","  100",," 1254","0.00","0.0",,"76","64","   24","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-02-28","  100",," 0018","0.00","0.0",,"75","63","    0",,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-01","  100",," 0630","0.80","0.0",,"65","56","    0","    1",,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-02","  100",," 2212","0.00","0.0",,"62","52","    0","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-03","  100",," 1518","0.29","0.0",,"69","56","    0","    1","    1",,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-04","   10",," 1348","0.00","0.0",,"77","56","  642","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-05","   80",," 0812","0.00","0.0",,"72","50","  648",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-06","  100",," 1748","0.00","0.0",,"64","45","   84",,,,,,,,"    1",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-07","   90",," 1600","0.08","0.0",,"74","51","  414","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-08","   70",," 1642","0.00","0.0",,"70","49","  360","    1","    1",,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-09","   90",," 0912","0.00","0.0",,"64","44","  276",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-10","  100",," 0930","0.01","0.0",,"64","44","  150","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-11","  100",," 1324","0.28","0.0",,"56","49","    0","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-12","  100",," 1130","0.46","0.0",,"52","49","    0","    1",,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-13","   60",," 1336","0.00","0.0",,"72","49","  486","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-14","   90",," 1706","0.00","0.0",,"72","45","  426","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-15","   60",," 1200","0.00","0.0",,"79","53","  576","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-16","  100",," 1806","0.00","0.0",,"72","51","   90",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-17","   40",," 1154","0.00","0.0",,"75","43","  642",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-18","    0",," 1606","0.00","0.0",,"73","50","  726",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-19","   30",," 0030","0.00","0.0",,"70","38","  672",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-20","  100",," 1348","0.00","0.0",,"72","38","  612",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-21","   50",," 1818","0.00","0.0",,"81","59","  474","    1",,,,,,,"    1",,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-22","    0",," 0354","0.00","0.0",,"70","49","  732",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-23","   30",," 0848","0.00","0.0",,"70","38","  690",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-24","    0",," 2206","0.00","0.0",,"72","38","  738",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-25","   70",," 1036","0.00","0.0",,"74","45","  276","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-26","   80",," 2218","0.00","0.0",,"78","58","  270","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-27","  100",," 1830","0.00","0.0",,"75","63","    0",,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-28","  100",," 2154","0.01","0.0",,"82","67","  150","    1",,,,,,,"    1",,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-29","   40",," 1642","0.03","0.0",,"83","50","  546",,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-30","    0",," 1400","0.00","0.0",,"89","43","  744",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-03-31","  100",," 1530","0.00","0.0",,"83","50","  246","    1",,,,,,,"    1",,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-01","   90",," 1436","0.00","0.0",,"86","53","  594",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-02","  100",," 2242","0.00","0.0",,"73","51","    0","    1",,,,,,,"    1",,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-03","  100",," 1330","0.00","0.0",,"88","69","  324","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-04","   90",," 0954","0.00","0.0",,"83","52","  552","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-05","   80",," 1506","0.00","0.0",,"78","45","  636",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-06","   90",," 2024","0.00","0.0",,"77","45","  486",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-07","   80",," 1706","0.00","0.0",,"84","58","  522",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-08","  100",," 1936","0.00","0.0",,"84","68","   84","    1",,,,,,,"    1",,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-09","  100",," 2006","0.00","0.0",,"85","69","  276","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-10","  100",," 1112","0.04","0.0",,"83","70","   42","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-11","  100",," 1948","0.00","0.0",,"79","68","   24","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-12","   70",," 1354","0.00","0.0",,"88","68","  402","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-13","   80",," 1748","0.00","0.0",,"87","68","  324",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-14","  100",," 1536","0.01","0.0",,"84","67","  126","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-15","  100",," 1336","0.02","0.0",,"76","62","    0",,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-16","  100",," 1348","0.04","0.0",,"78","66","   90","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-17","   90",," 1854","0.00","0.0",,"85","68","  378","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-18","   80",," 1506","0.00","0.0",,"83","69","  222","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-19","   90",," 0018","0.00","0.0",,"86","70","  150","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-20","   60",," 1930","0.00","0.0",,"89","70","  426","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-21","  100",," 1400","0.04","0.0",,"83","69","  216","    1",,,,,,,"    1",,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-22","  100",," 2354","0.08","0.0",,"78","68","   84","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-23","  100",," 0642","1.52","0.0",,"77","62","  114","    1",,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-24","   70",," 1354","0.00","0.0",,"74","57","  318",,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-25","   60",," 0236","0.46","0.0",,"76","58","  408","    1",,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-26","   60",," 2336","0.00","0.0",,"81","65","  414","    1","    1",,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-27","   90",," 2336","0.00","0.0",,"83","67","  294",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-28","  100",," 1512","0.00","0.0",,"82","71","   60","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-29","   90",," 1754","0.00","0.0",,"86","69","  252","    1","    1",,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-04-30","   90",," 2242","0.00","0.0",,"88","69","  354","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-01","   70",," 1524","0.10","0.0",,"90","72","  450","    1",,"    1",,,,,"    1",,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-02","  100",," 1700","0.20","0.0",,"73","69","    0","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-03","  100",," 1806","0.39","0.0",,"78","67","  198","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-04","   90",," 1624","0.01","0.0",,"83","66","  228",,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-05","   50",," 1612","0.00","0.0",,"85","67","  570",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-06","   60",," 0812","0.00","0.0",,"86","62","  594",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-07","   40",," 2206","0.00","0.0",,"85","62","  558",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-08","  100",," 0200","0.00","0.0",,"81","71","   96","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-09","   60",," 1648","0.10","0.0",,"89","63","  480","    1",,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-10","    0",," 1054","0.00","0.0",,"79","53","  810",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-11","   40",," 1724","0.00","0.0",,"82","47","  792",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-12","   60",," 1042","0.00","0.0",,"84","61","  450",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-13","   90",," 1100","0.00","0.0",,"87","69","  228","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-14","   70",," 0248","0.00","0.0",,"84","63","  510","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-15","  100",," 1800","0.00","0.0",,"75","61","    0","    1",,"    1",,,,,"    1",,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-16","   60",," 1818","0.02","0.0",,"91","67","  366","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-17","   50",," 1800","0.00","0.0",,"93","73","  516","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-18","   30",," 1624","0.00","0.0",,"97","69","  726","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-19","    0",," 0754","0.00","0.0",,"86","62","  804",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-20","   10",," 1224","0.00","0.0",,"82","56","  810",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-21","  100",," 2218","0.00","0.0",,"78","62","    0",,,,,,,,"    1",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-22","   80",," 1748","0.00","0.0",,"89","71","  216","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-23","   80",," 2324","0.23","0.0",,"91","63","  276","    1",,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-24","   80",," 2212","2.09","0.0",,"85","61","  360",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-25","   40",," 0030","0.00","0.0",,"89","63","  642",,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-26","   20",," 2136","0.00","0.0",,"94","71","  690","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-27","   50",," 2154","0.00","0.0",,"91","73","  570","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-28","   50",," 1542","0.00","0.0",,"92","75","  660","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-29","   90",," 0524","2.72","0.0",,"80","67","  168","    1",,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-30","   70",," 1642","0.57","0.0",,"86","66","  366","    1",,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-05-31","   60",," 1754","0.00","0.0",,"87","64","  546",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-01","   90",," 1400","0.00","0.0",,"84","73","  300","    1",,,,,,,"    1",,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-02","   80",," 1618","0.10","0.0",,"91","73","  390","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-03","   90",," 1118","0.02","0.0",,"88","75","  324","    1",,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-04","   90",," 1648","0.52","0.0",,"86","71","  282","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-05","   60",," 1012","0.01","0.0",,"91","71","  654","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-06","   10",," 2006","0.00","0.0",,"95","71","  786",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-07","   60",," 1030","0.00","0.0",,"97","75","  564","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-08","   50",," 2348","0.00","0.0",,"96","79","  612","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-09","   40",," 1300","0.00","0.0",,"95","78","  600",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-10","   70",," 2354","0.00","0.0",,"94","78","  408",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-11","  100",," 0842","2.13","0.0",,"81","72","    0",,,"    1",,,,,"    1",,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-12","  100",," 2242","0.99","0.0",,"85","72","  198","    1",,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-13","  100",," 1442","1.22","0.0",,"82","72","   96","    1",,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-14","   90",," 1536","0.69","0.0",,"89","71","  390","    1",,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-15","   90",," 1648","0.18","0.0",,"91","77","  366",,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-16","  100",," 1248","2.32","0.0",,"78","68","   30","    1",,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-17","  100",," 1912","0.02","0.0",,"83","67","  150",,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-18","   70",," 1442","0.00","0.0",,"90","73","  558","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-19","   40",," 1318","0.00","0.0",,"90","75","  642","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-20","   60",," 2148","0.00","0.0",,"92","76","  588",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-21","   40",," 1442","0.00","0.0",,"93","76","  696",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-22","   50",," 1600","0.00","0.0",,"92","76","  516",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-23","   60",," 1942","0.00","0.0",,"91","76","  480",,,"    1",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-24","   80",," 1318","0.01","0.0",,"89","76","  480",,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-25","   80",," 1312","0.00","0.0",,"88","74","  408",,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-26","   80",," 1648","0.04","0.0",,"89","72","  336",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-27","   80",," 1518","0.13","0.0",,"88","71","  528","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-28","   60",," 1524","0.00","0.0",,"89","74","  600","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-29","   70",," 1442","0.29","0.0",,"88","76","  258",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-06-30","   90",," 1524","0.04","0.0",,"92","74","  450",,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-07-01","   60",," 1600","0.00","0.0",,"90","75","  714","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-07-02","   80",," 1748","0.00","0.0",,"92","77","  618","    1",,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-07-03","   90",," 2254","0.00","0.0",,"92","76","  618","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","1981-07-04","   90",," 0342","0.00","0.0",,"86","78","  144",,,,,,,,,,,,,,,,"    1",,,,
