"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","TMAX","TMIN","WT01","WT02","WT03","WT06","WT08"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-09","9.40",,"0.00",,"97","77",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-10","6.71",,"0.01",,"98","75",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-11","9.40",,"0.00",,"96","73",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-12","7.61",,"0.00",,"97","73",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-13","8.95",,"0.00",,"98","69",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-14","6.93",,"0.00",,"99","76",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-15","6.49",,"0.00",,"99","74",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-16","12.08",,"0.00",,"100","77",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-17","10.96",,"0.00",,"98","77",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-18","12.08",,"0.00",,"99","75",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-19","12.97",,"0.00",,"99","75","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-20","11.41",,"0.00",,"99","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-21","9.62",,"0.00",,"98","74",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-22","5.59",,"0.00",,"99","72","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-23","10.51",,"0.00",,"95","72",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-24","8.05",,"0.00",,"91","66",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-25","6.04",,"0.00",,"92","61",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-26","3.80",,"0.00",,"93","62",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-27","5.82",,"0.00",,"96","66",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-28","10.07",,"0.00",,"100","73",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-29","8.95",,"0.00",,"100","73","    1","    1",,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-30","7.38",,"0.00",,"100","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-07-31","6.49",,"0.00",,"102","73",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-01","5.82",,"0.00",,"99","72",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-02","5.37",,"0.00",,"99","72",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-03","5.82",,"0.00",,"98","75",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-04","4.03",,"0.13",,"96","74","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-05","5.37",,"0.00",,"99","74",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-06","6.93",,"0.00",,"100","73",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-07","10.07",,"0.00",,"101","77","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-08","11.41",,"0.00",,"102","78",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-09","12.53",,"0.00",,"103","78",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-10","11.18",,"0.00",,"101","78",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-11","10.29",,"0.00",,"101","79",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-12","10.96",,"0.00",,"102","78",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-13","9.40",,"0.00",,"103","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-14","5.59",,"0.11",,"102","75","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-15","4.47",,"0.00",,"100","74","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-16","6.93",,"0.00",,"102","74",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-17","10.96",,"0.00",,"102","78",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-18","11.86",,"0.00",,"102","78",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-19","8.95",,"0.00",,"102","77",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-20","8.50",,"0.00",,"101","79","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-21","7.83",,"0.00",,"100","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-22","7.61",,"0.00",,"100","74",,,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-23","6.93",,"0.00",,"100","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-24","4.92",,"0.04",,"97","75",,,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-25","6.26",,"0.00",,"100","74","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-26","10.96",,"0.00",,"102","76","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-27","9.17",,"0.00",,"96","79",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-28","6.71",,"0.00",,"99","75",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-29","6.71",,"0.00",,"100","76","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-30","6.93",,"0.00",,"98","74","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-08-31","4.47",,"0.00",,"98","72",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-01","3.80",,"0.00",,"98","73",,,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-02","6.93",,"0.00",,"100","71",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-03","7.16",,"0.00",,"100","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-04","9.17",,"0.00",,"100","74",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-05","6.93",,"0.00",,"100","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-06","4.70",,"0.00",,"100","72",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-07","7.61",,"0.00",,"100","75",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-08","10.51",,"0.00",,"99","75",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-09","9.84",,"0.00",,"98","73","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-10","7.16",,"0.04",,"98","71","    1",,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-11","4.70",,"0.53",,"96","68",,,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-12","5.37",,"0.00",,"97","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-13","5.82",,"0.00",,"96","70","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-14","6.93",,"0.00",,"99","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-15","6.26",,"0.00",,"97","68",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-16","7.61",,"0.00",,"98","71",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-17","8.05",,"0.00",,"93","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-18","4.70",,"0.00",,"99","69",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-19","7.83",,"0.00",,"101","77",,,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-20","12.30",,"0.00",,"97","78",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-21","12.08",,"0.02",,"96","76","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-22","6.93",,"0.04",,"98","72",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-23","7.83",,"0.00",,"98","73",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-24","8.95",,"0.00",,"95","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-25","6.71",,"0.00",,"97","69",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-26","6.26",,"0.00",,"97","69",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-27","6.93",,"0.00",,"96","68",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-28","10.51",,"0.04",,"91","77",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-29","13.65",,"0.00",,"98","78",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-09-30","11.63",,"0.01",,"97","77","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-01","11.86",,"0.00",,"96","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-02","6.93",,"0.00",,"96","71","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-03","5.82",,"0.00",,"96","69","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-04","5.14",,"0.00",,"95","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-05","3.80",,"0.00",,"96","66",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-06","4.92",,"0.00",,"96","66",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-07","11.18",,"0.00",,"87","65",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-08","6.71",,"0.00",,"87","61",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-09","10.74",,"0.00",,"95","65","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-10","15.66",,"0.00",,"97","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-11","19.69",,"0.02",,"80","48","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-12","10.96",,"0.00",,"68","54",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-13","3.36",,"0.00",,"80","57",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-14","3.13",,"0.01",,"90","68","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-15","8.50",,"0.03",,"96","72",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-16","12.53",,"0.22",,"73","54",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-17","5.82",,"0.00",,"76","51",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-18","3.80",,"0.00",,"85","48",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-19","5.82",,"0.00",,"96","61",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-20","10.29",,"0.00",,"94","72","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-21","11.86",,"0.26",,"81","54","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-22","7.38",,"0.00",,"84","47",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-23","9.84",,"0.00",,"87","49",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-24","10.96",,"2.58",,"86","48","    1",,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-25","20.13",,"0.08",,"61","44",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-26","8.05",,"0.00",,"76","43",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-27","5.82",,"0.00",,"82","38",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-28","5.82",,"0.00",,"84","50",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-29","12.75",,"0.02",,"70","50","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-30","19.46",,"0.04",,"50","41","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-10-31","12.75",,"0.00",,"56","31",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-01","4.92",,"0.00",,"64","28",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-02","6.26",,"0.00",,"71","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-03","8.05",,"0.00",,"73","36",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-04","5.82",,"0.00",,"83","49","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-05","3.80",,"0.00",,"86","60","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-06","9.62",,"0.00",,"84","66",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-07","12.75",,"0.29",,"67","44","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-08","12.08",,"0.01",,"49","43","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-09","3.58",,"0.00",,"69","41",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-10","6.93",,"0.00",,"76","42","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-11","14.99",,"0.01",,"76","33",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-12","16.55",,"0.00",,"43","27",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-13","4.92",,"0.00",,"42","27",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-14","6.71",,"0.28",,"45","36","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-15","7.38",,"0.00",,"63","35","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-16","5.37",,"0.00",,"66","30",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-17","2.91",,"0.00",,"69","38",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-18","4.47",,"0.00",,"75","42",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-19","6.04",,"0.00",,"79","42","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-20","12.30",,"0.12",,"84","59","    1","    1",,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-21","11.63",,"0.00",,"81","67",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-22","8.72",,"0.05",,"69","45","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-23","6.49",,"0.00",,"71","38",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-24","6.26",,"0.00",,"75","36",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-25","8.50",,"0.00",,"83","49","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-26","7.61",,"0.00",,"80","58","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-27","16.33",,"0.00",,"69","53",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-28","9.17",,"0.01",,"55","48","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-29","9.17",,"0.21",,"73","51","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-11-30","11.18",,"0.00",,"86","62",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-01","9.84",,"0.00",,"67","38",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-02","6.93",,"0.00",,"66","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-03","6.26",,"0.00",,"74","31",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-04","7.61",,"0.00",,"73","46",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-05","5.59",,,,"73","45","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-06","10.07",,"0.00",,"74","47","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-07","5.59",,,,"70","40",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-08","6.93",,,,"76","41","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-09","7.38",,,,"80","57","    1","    1",,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-10","16.11",,"0.47",,"60","38","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-11","6.93",,"0.00",,"57","34","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-12","5.82",,"0.00",,"63","31",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-13","7.38",,"0.00",,"81","46",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-14","5.59",,"0.00",,"78","38",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-15","6.71",,"0.00",,"82","42","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-16","13.87",,"0.01",,"69","41","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-17","15.88",,"0.00",,"56","32",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-18","5.37",,"0.00",,"60","25",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-19","6.93",,"0.00",,"61","21",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-20","4.25",,"0.23",,"51","47","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-21","5.59",,"0.01",,"61","38","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-22","5.82",,"0.00",,"63","31","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-23","4.03",,"0.00",,"72","31",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-24","5.82",,"0.00",,"72","31",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-25","4.92",,"0.00",,"74","38","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-26","4.03",,"0.00",,"69","57",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-27","5.82",,"0.00",,"73","52","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-28","10.51",,"0.01",,"72","52","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-29","12.30",,"0.00",,"69","44",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-30","5.37",,"0.00",,"63","30",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2019-12-31","5.82",,"0.00",,"62","29",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-01","4.70",,"0.00",,"57","49","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-02","4.92",,"0.01",,"60","41","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-03","10.07",,"0.00",,"65","41","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-04","4.70",,"0.00",,"72","29",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-05","9.40",,"0.00",,"75","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-06","7.16",,"0.00",,"75","35","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-07","7.61",,"0.00",,"68","33",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-08","9.62",,"0.00",,"71","26",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-09","14.76",,"0.00",,"79","61","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-10","16.33",,"0.58",,"78","56","    1",,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-11","10.07",,"0.04",,"62","39",,,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-12","2.91",,"0.00",,"63","30",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-13","3.13",,"0.06",,"60","48","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-14","3.36",,"0.01",,"77","59","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-15","8.72",,"0.00",,"81","68","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-16","8.50",,"0.02",,,,"    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-17","3.13",,"0.01",,"63","54","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-18","10.96",,"0.01",,"68","36","    1","    1",,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-19","14.09",,"0.00",,"58","38",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-20","4.25",,"0.00",,"62","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-21","8.50",,"0.00",,"65","38",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-22","8.05",,"0.84",,"58","47","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-23","8.50",,"0.01",,"68","42","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-24","4.47",,"0.00",,"68","37",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-25","5.82",,"0.08",,"67","36","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-26","4.92",,"0.01",,"78","49","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-27","6.93",,"0.00",,"70","43","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-28","11.63",,"0.21",,"73","45","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-29","12.75",,"0.00",,"63","38",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-30","8.72",,"0.00",,"50","38","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-01-31","7.16",,"0.00",,"62","39",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-02-01","6.49",,"0.00",,"74","34",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-02-02","7.83",,"0.00",,"78","34",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-02-03","11.41",,"0.00",,"74","52",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-02-04","9.62",,"0.00",,"78","48","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-02-05","18.12",,"0.01",,"48","34","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-02-06","8.50",,"0.00",,"57","26",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-02-07","9.17",,"0.00",,"75","25",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-02-08","9.17",,"0.00",,"71","41",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-02-09","11.86",,"0.06",,"74","61","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-02-10","9.40",,"0.08",,"70","48","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-02-11","15.21",,"0.09",,"48","43","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2020-02-12","8.05",,"0.41",,"61","41","    1",,"    1",,
